pubmed-id,citation,parent_key
10617675,"Lecureur V, Sun D, Hargrove P, Schuetz EG, Kim RB, Lan LB, Schuetz JD: Cloning and expression of murine sister of P-glycoprotein reveals a more discriminating transporter than MDR1/P-glycoprotein. Mol Pharmacol. 2000 Jan;57(1):24-35.",BE0000703
10648470,"Stieger B, Fattinger K, Madon J, Kullak-Ublick GA, Meier PJ: Drug- and estrogen-induced cholestasis through inhibition of the hepatocellular bile salt export pump (Bsep) of rat liver. Gastroenterology. 2000 Feb;118(2):422-30.",BE0000703
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000703
12373300,"Pec MK, Aguirre A, Fernandez JJ, Souto ML, Dorta JF, Villar J: Dehydrothyrsiferol does not modulate multidrug resistance-associated protein 1 resistance: a functional screening system for MRP1 substrates. Int J Mol Med. 2002 Nov;10(5):605-8.",BE0000785
7961706,"Leier I, Jedlitschky G, Buchholz U, Cole SP, Deeley RG, Keppler D: The MRP gene encodes an ATP-dependent export pump for leukotriene C4 and structurally related conjugates. J Biol Chem. 1994 Nov 11;269(45):27807-10.",BE0000785
11883641,"Shitara Y, Sugiyama D, Kusuhara H, Kato Y, Abe T, Meier PJ, Itoh T, Sugiyama Y: Comparative inhibitory effects of different compounds on rat oatpl (slc21a1)- and Oatp2 (Slc21a5)-mediated transport. Pharm Res. 2002 Feb;19(2):147-53.",BE0003642
9458785,"Craddock AL, Love MW, Daniel RW, Kirby LC, Walters HC, Wong MH, Dawson PA: Expression and transport properties of the human ileal and renal sodium-dependent bile acid transporter. Am J Physiol. 1998 Jan;274(1 Pt 1):G157-69.",BE0003643
9486191,"Schroeder A, Eckhardt U, Stieger B, Tynes R, Schteingart CD, Hofmann AF, Meier PJ, Hagenbuch B: Substrate specificity of the rat liver Na(+)-bile salt cotransporter in Xenopus laevis oocytes and in CHO cells. Am J Physiol. 1998 Feb;274(2 Pt 1):G370-5.",BE0003644
9374486,"Sweet DH, Wolff NA, Pritchard JB: Expression cloning and characterization of ROAT1. The basolateral organic anion transporter in rat kidney. J Biol Chem. 1997 Nov 28;272(48):30088-95.",BE0001066
12527806,"Chen ZS, Hopper-Borge E, Belinsky MG, Shchaveleva I, Kotova E, Kruh GD: Characterization of the transport properties of human multidrug resistance protein 7 (MRP7, ABCC10). Mol Pharmacol. 2003 Feb;63(2):351-8.",BE0003651
12134946,"Tang F, Horie K, Borchardt RT: Are MDCK cells transfected with the human MRP2 gene a good model of the human intestinal mucosa? Pharm Res. 2002 Jun;19(6):773-9.",BE0001069
14511674,"Hong J, Lambert JD, Lee SH, Sinko PJ, Yang CS: Involvement of multidrug resistance-associated proteins in regulating cellular levels of (-)-epigallocatechin-3-gallate and its methyl metabolites. Biochem Biophys Res Commun. 2003 Oct 10;310(1):222-7.",BE0001069
10421658,"Kamisako T, Leier I, Cui Y, Konig J, Buchholz U, Hummel-Eisenbeiss J, Keppler D: Transport of monoglucuronosyl and bisglucuronosyl bilirubin by recombinant human and rat multidrug resistance protein 2. Hepatology. 1999 Aug;30(2):485-90.",BE0001069
10570049,"Chen ZS, Kawabe T, Ono M, Aoki S, Sumizawa T, Furukawa T, Uchiumi T, Wada M, Kuwano M, Akiyama SI: Effect of multidrug resistance-reversing agents on transporting activity of human canalicular multispecific organic anion transporter. Mol Pharmacol. 1999 Dec;56(6):1219-28.",BE0001069
15618649,"Horikawa M, Kato Y, Tyson CA, Sugiyama Y: The potential for an interaction between MRP2 (ABCC2) and various therapeutic agents: probenecid as a candidate inhibitor of the biliary excretion of irinotecan metabolites. Drug Metab Pharmacokinet. 2002;17(1):23-33.",BE0001069
11437380,"Ozvegy C, Litman T, Szakacs G, Nagy Z, Bates S, Varadi A, Sarkadi B: Functional characterization of the human multidrug transporter, ABCG2, expressed in insect cells. Biochem Biophys Res Commun. 2001 Jul 6;285(1):111-7.",BE0001067
12490595,"Tirona RG, Leake BF, Wolkoff AW, Kim RB: Human organic anion transporting polypeptide-C (SLC21A6) is a major determinant of rifampin-mediated pregnane X receptor activation. J Pharmacol Exp Ther. 2003 Jan;304(1):223-8.",BE0001004
12538813,"Shitara Y, Itoh T, Sato H, Li AP, Sugiyama Y: Inhibition of transporter-mediated hepatic uptake as a mechanism for drug-drug interaction between cerivastatin and cyclosporin A. J Pharmacol Exp Ther. 2003 Feb;304(2):610-6.",BE0001004
12906759,"Nozawa T, Tamai I, Sai Y, Nezu J, Tsuji A: Contribution of organic anion transporting polypeptide OATP-C to hepatic elimination of the opioid pentapeptide analogue [D-Ala2, D-Leu5]-enkephalin. J Pharm Pharmacol. 2003 Jul;55(7):1013-20.",BE0001004
14530907,"Fehrenbach T, Cui Y, Faulstich H, Keppler D: Characterization of the transport of the bicyclic peptide phalloidin by human hepatic transport proteins. Naunyn Schmiedebergs Arch Pharmacol. 2003 Nov;368(5):415-20. Epub 2003 Oct 3.",BE0001004
16047053,"Al-Alami JR, Tanner SM, Tayeh MK, de la Chapelle A, El-Shanti H: Homozygous AMN mutation in hereditary selective intestinal malabsorption of vitamin B12 in Jordan. Saudi Med J. 2005 Jul;26(7):1061-4.",BE0000340
17259255,Carmel R: Haptocorrin (transcobalamin I) and cobalamin deficiencies. Clin Chem. 2007 Feb;53(2):367-8; author reply 368-9.,BE0000238
16047053,"Al-Alami JR, Tanner SM, Tayeh MK, de la Chapelle A, El-Shanti H: Homozygous AMN mutation in hereditary selective intestinal malabsorption of vitamin B12 in Jordan. Saudi Med J. 2005 Jul;26(7):1061-4.",BE0000238
10742986,"Russell-Jones GJ, Alpers DH: Vitamin B12 transporters. Pharm Biotechnol. 1999;12:493-520.",BE0000238
15640468,"Chen X, Remacha AF, Sarda MP, Carmel R: Influence of cobalamin deficiency compared with that of cobalamin absorption on serum holo-transcobalamin II. Am J Clin Nutr. 2005 Jan;81(1):110-4.",BE0000362
16820193,"Alessio AC, Hoehr NF, Siqueira LH, Bydlowski SP, Annichino-Bizzacchi JM: Polymorphism C776G in the transcobalamin II gene and homocysteine, folate and vitamin B12 concentrations. Association with MTHFR C677T and A1298C and MTRR A66G polymorphisms in healthy children. Thromb Res. 2007;119(5):571-7. Epub 2006 Jul 3.",BE0000362
17068171,"Bowen RA, Drake SK, Vanjani R, Huey ED, Grafman J, Horne MK 3rd: Markedly increased vitamin B12 concentrations attributable to IgG-IgM-vitamin B12 immune complexes. Clin Chem. 2006 Nov;52(11):2107-14.",BE0000362
16894458,"Bosco P, Gueant-Rodriguez RM, Anello G, Spada R, Romano A, Fajardo A, Caraci F, Ferri R, Gueant JL: Association of homocysteine (but not of MTHFR 677 C>T, MTR 2756 A>G, MTRR 66 A>G and TCN2 776 C>G) with ischaemic cerebrovascular disease in Sicily. Thromb Haemost. 2006 Aug;96(2):154-9.",BE0000362
16047053,"Al-Alami JR, Tanner SM, Tayeh MK, de la Chapelle A, El-Shanti H: Homozygous AMN mutation in hereditary selective intestinal malabsorption of vitamin B12 in Jordan. Saudi Med J. 2005 Jul;26(7):1061-4.",BE0000362
15736970,"Fedosov SN, Fedosova NU, Berglund L, Moestrup SK, Nexo E, Petersen TE: Composite organization of the cobalamin binding and cubilin recognition sites of intrinsic factor. Biochemistry. 2005 Mar 8;44(9):3604-14.",BE0004690
15845892,"He Q, Madsen M, Kilkenney A, Gregory B, Christensen EI, Vorum H, Hojrup P, Schaffer AA, Kirkness EF, Tanner SM, de la Chapelle A, Giger U, Moestrup SK, Fyfe JC: Amnionless function is required for cubilin brush-border expression and intrinsic factor-cobalamin (vitamin B12) absorption in vivo. Blood. 2005 Aug 15;106(4):1447-53. Epub 2005 Apr 21.",BE0004690
16567952,Moestrup SK: New insights into carrier binding and epithelial uptake of the erythropoietic nutrients cobalamin and folate. Curr Opin Hematol. 2006 May;13(3):119-23.,BE0004690
10448521,Seetharam B: Receptor-mediated endocytosis of cobalamin (vitamin B12). Annu Rev Nutr. 1999;19:173-95. doi: 10.1146/annurev.nutr.19.1.173.,BE0004690
15736970,"Fedosov SN, Fedosova NU, Berglund L, Moestrup SK, Nexo E, Petersen TE: Composite organization of the cobalamin binding and cubilin recognition sites of intrinsic factor. Biochemistry. 2005 Mar 8;44(9):3604-14.",BE0000936
15845892,"He Q, Madsen M, Kilkenney A, Gregory B, Christensen EI, Vorum H, Hojrup P, Schaffer AA, Kirkness EF, Tanner SM, de la Chapelle A, Giger U, Moestrup SK, Fyfe JC: Amnionless function is required for cubilin brush-border expression and intrinsic factor-cobalamin (vitamin B12) absorption in vivo. Blood. 2005 Aug 15;106(4):1447-53. Epub 2005 Apr 21.",BE0000936
16567952,Moestrup SK: New insights into carrier binding and epithelial uptake of the erythropoietic nutrients cobalamin and folate. Curr Opin Hematol. 2006 May;13(3):119-23.,BE0000936
9756510,"Kusuhara H, Han YH, Shimoda M, Kokue E, Suzuki H, Sugiyama Y: Reduced folate derivatives are endogenous substrates for cMOAT in rats. Am J Physiol. 1998 Oct;275(4 Pt 1):G789-96.",BE0001069
11278508,"Kim DK, Kanai Y, Chairoungdua A, Matsuo H, Cha SH, Endou H: Expression cloning of a Na+-independent aromatic amino acid transporter with structural similarity to H+/monocarboxylate transporters. J Biol Chem. 2001 May 18;276(20):17221-8. Epub 2001 Feb 20.",BE0003654
11827462,"Kim DK, Kanai Y, Matsuo H, Kim JY, Chairoungdua A, Kobayashi Y, Enomoto A, Cha SH, Goya T, Endou H: The human T-type amino acid transporter-1: characterization, gene organization, and chromosomal location. Genomics. 2002 Jan;79(1):95-103.",BE0003654
10417314,"Broer S, Broer A, Schneider HP, Stegen C, Halestrap AP, Deitmer JW: Characterization of the high-affinity monocarboxylate transporter MCT2 in Xenopus laevis oocytes. Biochem J. 1999 Aug 1;341 ( Pt 3):529-35.",BE0000440
9786900,"Lin RY, Vera JC, Chaganti RS, Golde DW: Human monocarboxylate transporter 2 (MCT2) is a high affinity pyruvate transporter. J Biol Chem. 1998 Oct 30;273(44):28959-65.",BE0000440
9374487,"Broer S, Rahman B, Pellegri G, Pellerin L, Martin JL, Verleysdonk S, Hamprecht B, Magistretti PJ: Comparison of lactate transport in astroglial cells and monocarboxylate transporter 1 (MCT 1) expressing Xenopus laevis oocytes. Expression of two different monocarboxylate transporters in astroglial cells and neurons. J Biol Chem. 1997 Nov 28;272(48):30096-102.",BE0000669
9639576,"Broer S, Schneider HP, Broer A, Rahman B, Hamprecht B, Deitmer JW: Characterization of the monocarboxylate transporter 1 expressed in Xenopus laevis oocytes by changes in cytosolic pH. Biochem J. 1998 Jul 1;333 ( Pt 1):167-74.",BE0000669
9786900,"Lin RY, Vera JC, Chaganti RS, Golde DW: Human monocarboxylate transporter 2 (MCT2) is a high affinity pyruvate transporter. J Biol Chem. 1998 Oct 30;273(44):28959-65.",BE0000669
11278508,"Kim DK, Kanai Y, Chairoungdua A, Matsuo H, Cha SH, Endou H: Expression cloning of a Na+-independent aromatic amino acid transporter with structural similarity to H+/monocarboxylate transporters. J Biol Chem. 2001 May 18;276(20):17221-8. Epub 2001 Feb 20.",BE0003654
11827462,"Kim DK, Kanai Y, Matsuo H, Kim JY, Chairoungdua A, Kobayashi Y, Enomoto A, Cha SH, Goya T, Endou H: The human T-type amino acid transporter-1: characterization, gene organization, and chromosomal location. Genomics. 2002 Jan;79(1):95-103.",BE0003654
11997326,"Chan BS, Endo S, Kanai N, Schuster VL: Identification of lactate as a driving force for prostanoid transport by prostaglandin transporter PGT. Am J Physiol Renal Physiol. 2002 Jun;282(6):F1097-102.",BE0003655
11101640,"Manning Fox JE, Meredith D, Halestrap AP: Characterisation of human monocarboxylate transporter 4 substantiates its role in lactic acid efflux from skeletal muscle. J Physiol. 2000 Dec 1;529 Pt 2:285-93.",BE0000449
11827462,"Kim DK, Kanai Y, Matsuo H, Kim JY, Chairoungdua A, Kobayashi Y, Enomoto A, Cha SH, Goya T, Endou H: The human T-type amino acid transporter-1: characterization, gene organization, and chromosomal location. Genomics. 2002 Jan;79(1):95-103.",BE0003654
11278508,"Kim DK, Kanai Y, Chairoungdua A, Matsuo H, Cha SH, Endou H: Expression cloning of a Na+-independent aromatic amino acid transporter with structural similarity to H+/monocarboxylate transporters. J Biol Chem. 2001 May 18;276(20):17221-8. Epub 2001 Feb 20.",BE0003654
11553644,"Sweet DH, Miller DS, Pritchard JB: Ventricular choline transport: a role for organic cation transporter 2 expressed in choroid plexus. J Biol Chem. 2001 Nov 9;276(45):41611-9. Epub 2001 Sep 11.",BE0003647
12089365,"Urakami Y, Akazawa M, Saito H, Okuda M, Inui K: cDNA cloning, functional characterization, and tissue distribution of an alternatively spliced variant of organic cation transporter hOCT2 predominantly expressed in the human kidney. J Am Soc Nephrol. 2002 Jul;13(7):1703-10.",BE0003647
12176030,"Kakehi M, Koyabu N, Nakamura T, Uchiumi T, Kuwano M, Ohtani H, Sawada Y: Functional characterization of mouse cation transporter mOCT2 compared with mOCT1. Biochem Biophys Res Commun. 2002 Aug 23;296(3):644-50.",BE0003647
10082798,"Okuda M, Urakami Y, Saito H, Inui K: Molecular mechanisms of organic cation transport in OCT2-expressing Xenopus oocytes. Biochim Biophys Acta. 1999 Mar 4;1417(2):224-31.",BE0003647
11758759,"Urakami Y, Okuda M, Masuda S, Akazawa M, Saito H, Inui K: Distinct characteristics of organic cation transporters, OCT1 and OCT2, in the basolateral membrane of renal tubules. Pharm Res. 2001 Nov;18(11):1528-34.",BE0003647
9260930,"Gorboulev V, Ulzheimer JC, Akhoundova A, Ulzheimer-Teuber I, Karbach U, Quester S, Baumann C, Lang F, Busch AE, Koepsell H: Cloning and characterization of two human polyspecific organic cation transporters. DNA Cell Biol. 1997 Jul;16(7):871-81.",BE0003647
11502595,"Arndt P, Volk C, Gorboulev V, Budiman T, Popp C, Ulzheimer-Teuber I, Akhoundova A, Koppatz S, Bamberg E, Nagel G, Koepsell H: Interaction of cations, anions, and weak base quinine with rat renal cation transporter rOCT2 compared with rOCT1. Am J Physiol Renal Physiol. 2001 Sep;281(3):F454-68.",BE0003647
10889205,"Budiman T, Bamberg E, Koepsell H, Nagel G: Mechanism of electrogenic cation transport by the cloned organic cation transporter 2 from rat. J Biol Chem. 2000 Sep 22;275(38):29413-20.",BE0003647
19886673,"Pan G, Winter TN, Roberts JC, Fairbanks CA, Elmquist WF: Organic cation uptake is enhanced in bcrp1-transfected MDCKII cells. Mol Pharm. 2010 Feb 1;7(1):138-45. doi: 10.1021/mp900177r.",BE0003647
12606755,"Bednarczyk D, Ekins S, Wikel JH, Wright SH: Influence of molecular structure on substrate binding to the human organic cation transporter, hOCT1. Mol Pharmacol. 2003 Mar;63(3):489-98.",BE0003648
9187257,"Zhang L, Dresser MJ, Gray AT, Yost SC, Terashita S, Giacomini KM: Cloning and functional expression of a human liver organic cation transporter. Mol Pharmacol. 1997 Jun;51(6):913-21.",BE0003648
9655880,"Zhang L, Schaner ME, Giacomini KM: Functional characterization of an organic cation transporter (hOCT1) in a transiently transfected human cell line (HeLa). J Pharmacol Exp Ther. 1998 Jul;286(1):354-61.",BE0003648
12176030,"Kakehi M, Koyabu N, Nakamura T, Uchiumi T, Kuwano M, Ohtani H, Sawada Y: Functional characterization of mouse cation transporter mOCT2 compared with mOCT1. Biochem Biophys Res Commun. 2002 Aug 23;296(3):644-50.",BE0003648
9195965,"Zhang L, Dresser MJ, Chun JK, Babbitt PC, Giacomini KM: Cloning and functional characterization of a rat renal organic cation transporter isoform (rOCT1A). J Biol Chem. 1997 Jun 27;272(26):16548-54.",BE0003648
10082798,"Okuda M, Urakami Y, Saito H, Inui K: Molecular mechanisms of organic cation transport in OCT2-expressing Xenopus oocytes. Biochim Biophys Acta. 1999 Mar 4;1417(2):224-31.",BE0003648
11758759,"Urakami Y, Okuda M, Masuda S, Akazawa M, Saito H, Inui K: Distinct characteristics of organic cation transporters, OCT1 and OCT2, in the basolateral membrane of renal tubules. Pharm Res. 2001 Nov;18(11):1528-34.",BE0003648
11463829,"Jonker JW, Wagenaar E, Mol CA, Buitelaar M, Koepsell H, Smit JW, Schinkel AH: Reduced hepatic uptake and intestinal excretion of organic cations in mice with a targeted disruption of the organic cation transporter 1 (Oct1 [Slc22a1]) gene. Mol Cell Biol. 2001 Aug;21(16):5471-7.",BE0003648
11060354,"Sinclair CJ, Chi KD, Subramanian V, Ward KL, Green RM: Functional expression of a high affinity mammalian hepatic choline/organic cation transporter. J Lipid Res. 2000 Nov;41(11):1841-8.",BE0003648
10216142,"Green RM, Lo K, Sterritt C, Beier DR: Cloning and functional expression of a mouse liver organic cation transporter. Hepatology. 1999 May;29(5):1556-62.",BE0003648
