title,url,parent_key
NCI dictionary,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/polaprezinc,BE0001094
NCI dictionary,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/polaprezinc,BE0000205
NCI dictionary,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/polaprezinc,BE0001120
NCI dictionary,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/polaprezinc,BE0001898
Vasexten (barnidipine hydrochloride modified release capsules) Summary of Product Characteristics,http://mri.cts-mrp.eu/download/NL_H_0199_002_FinalPI_2of3.pdf,BE0000430
KEGG,http://www.genome.jp/dbget-bin/www_bget?D01562,BE0000430
KEGG,http://www.genome.jp/dbget-bin/www_bget?D01562,BE0002359
KEGG,http://www.genome.jp/dbget-bin/www_bget?D01562,BE0002357
KEGG,http://www.genome.jp/dbget-bin/www_bget?D01562,BE0002355
IJBCP,http://www.ijbcp.com/index.php/ijbcp/article/download/1891/1616,BE0008715
IJBCP,http://www.ijbcp.com/index.php/ijbcp/article/download/1891/1616,BE0002226
IJBCP,http://www.ijbcp.com/index.php/ijbcp/article/download/1891/1616,BE0008716
The Effects of Amlodipine and (S)-amlodipine on vascular endothelial function in patients with hypertension,https://watermark.silverchair.com/hpt138.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAZwwggGYBgkqhkiG9w0BBwagggGJMIIBhQIBADCCAX4GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMWHHcRtiftFcpyYmqAgEQgIIBT0TWYsHv8ywPTrYnKynJEmx5qEKIDwxvsFOkDr4vrIe-OjEV0KmvBL1FCgQdlsL2yckevcwhGoNF3bYyCUTZ_C4iIMRJemgHFB_iosQ-ad1Z3Ki_JsZ7fffyVcbfKlKJdmZnlDbi-nKyi4ll4LM_E7ufIqq9UkKHlEnzDf7IdgOgFz8I0S3A9N-QJd0UJ35x5LQEbejftK1P99InfnBKvoJSdkcB99b7RpLk41t9U1YemXlVQEdgV9V-74ACwI9_0HSy17pkaEa4Fg0oiKZjC3FPATnmyjXCN4MMDwbZwjxuQfs9Y-VpTgZMMu_VZATObatFKxj1GLxvQN9rM9uaC-nggedPFPyLAg0p1ozRFYeBvUcFJCQLIEyo-PXpdm6gkNtIT_mHIeJKEheuOqF3w7_6J8L7Cxycc0C9EH5KdPI4iGJn9btf_KKQFwEoQxUH,BE0000263
The Effects of Amlodipine and (S)-amlodipine on vascular endothelial function in patients with hypertension,https://watermark.silverchair.com/hpt138.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAZwwggGYBgkqhkiG9w0BBwagggGJMIIBhQIBADCCAX4GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMWHHcRtiftFcpyYmqAgEQgIIBT0TWYsHv8ywPTrYnKynJEmx5qEKIDwxvsFOkDr4vrIe-OjEV0KmvBL1FCgQdlsL2yckevcwhGoNF3bYyCUTZ_C4iIMRJemgHFB_iosQ-ad1Z3Ki_JsZ7fffyVcbfKlKJdmZnlDbi-nKyi4ll4LM_E7ufIqq9UkKHlEnzDf7IdgOgFz8I0S3A9N-QJd0UJ35x5LQEbejftK1P99InfnBKvoJSdkcB99b7RpLk41t9U1YemXlVQEdgV9V-74ACwI9_0HSy17pkaEa4Fg0oiKZjC3FPATnmyjXCN4MMDwbZwjxuQfs9Y-VpTgZMMu_VZATObatFKxj1GLxvQN9rM9uaC-nggedPFPyLAg0p1ozRFYeBvUcFJCQLIEyo-PXpdm6gkNtIT_mHIeJKEheuOqF3w7_6J8L7Cxycc0C9EH5KdPI4iGJn9btf_KKQFwEoQxUH,BE0000005
(r)-pirlindole and its pharmaceutically acceptable salts for use in medicine,https://patents.google.com/patent/EP3054950A1,BE0000289
Tolaxatone,http://www.mims.com/india/drug/info/toloxatone?mtype=generic,BE0002198
European Medicines Agency (EMA): TEYSUNO (tegafur/gimeracil/oteracil) Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001242/WC500104415.pdf,BE0000960
A gastroprotective anti-inflammatory agent: theβ-morpholinoethyl ester of niflumic acid (morniflumate),https://www.researchgate.net/publication/16587181_A_gastroprotective_anti-inflammatory_agent_theb-morpholinoethyl_ester_of_niflumic_acid_morniflumate,BE0000248
Modulation of arachidonic acid metabolism by orally administered morniflumate in man,https://link.springer.com/article/10.1007/BF01986568,BE0003490
Modulation of arachidonic acid metabolism by orally administered morniflumate in man,https://link.springer.com/article/10.1007/BF01986568,BE0000759
Update in anaesthesia,http://e-safe-anaesthesia.org/e_library/03/Paracetamol_Update_2008.pdf,BE0000017
Update in anaesthesia,http://e-safe-anaesthesia.org/e_library/03/Paracetamol_Update_2008.pdf,BE0000262
Update in anaesthesia,http://e-safe-anaesthesia.org/e_library/03/Paracetamol_Update_2008.pdf,BE0001023
Update in anaesthesia,http://e-safe-anaesthesia.org/e_library/03/Paracetamol_Update_2008.pdf,BE0000061
Possible Involvement of µ Opioid Receptor in the Antidepressant-Like Effect of Shuyu Formula in Restraint Stress-Induced Depression-Like Rats,https://www.hindawi.com/journals/ecam/2015/452412/,BE0000770
Tianeptine: A review of its use in depressive disorders.,http://psycnet.apa.org/record/2001-17021-002,BE0000291
TALNIFLUMATE,https://drugs.ncats.io/ginas/app/substance/7c324c44,BE0000017
TALNIFLUMATE,https://drugs.ncats.io/ginas/app/substance/7c324c44,BE0000262
TALNIFLUMATE,https://drugs.ncats.io/ginas/app/substance/7c324c44,BE0002376
National Cancer Institute,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tegafur-uracil,BE0000960
National Cancer Institute,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tegafur-uracil,BE0000324
National Cancer Institute,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tegafur-uracil,BE0004810
National Cancer Institute,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tegafur-uracil,BE0004796
F8 gene coagulation factor VIII ,https://ghr.nlm.nih.gov/gene/F8,BE0001043
F8 gene coagulation factor VIII ,https://ghr.nlm.nih.gov/gene/F8,BE0000364
F8 gene coagulation factor VIII ,https://ghr.nlm.nih.gov/gene/F8,BE0000216
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000333
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000364
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000216
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000380
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000403
Menadiol Sodium Pharmacology,https://www.ndrugs.com/?s=creatinine%20sulfate/esculoside/hesperidin%20methyl%20chalcone/menadiol%20sodium%20phosphate/tranexamic%20acid&t=actions#doctor_pharmacology,BE0000943
 Pharmacokinetics and Toxicology of Aluminum in the Brain,https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1068&context=ps_facpub,BE0000669
PROPOXYCAINE,https://pubchem.ncbi.nlm.nih.gov/compound/Propoxycaine,BE0008662
PubChem,https://pubchem.ncbi.nlm.nih.gov/compound/Pramocaine#section=Pharmacology-and-Biochemistry,BE0008662
Himedialabs,http://himedialabs.com/TD/TC223.pdf,BE0004796
Monograph propiolactone,https://monographs.iarc.fr/ENG/Monographs/vol71/mono71-51.pdf,BE0004796
Perchlorate Toxicity and Risk Assessment,https://pdfs.semanticscholar.org/7974/fd30f936f33aecc961c24986018cd7e3f1b2.pdf,BE0009346
ChEMBL,https://www.ebi.ac.uk/chembl/target/results/keyword,BE0000267
UniProt,http://www.uniprot.org/uniprot/P00918,BE0000267
KEGG,http://www.kegg.jp/dbget-bin/www_bget?dr:D05283,BE0000267
KEGG,http://www.kegg.jp/dbget-bin/www_bget?dr:D05283,BE0000322
UniProt,http://www.uniprot.org/uniprot/P00918,BE0000322
UniProt,http://www.uniprot.org/uniprot/P22748,BE0000535
ChEMBL,https://www.ebi.ac.uk/chembl/target/results/keyword,BE0000535
ChEMBL,https://www.ebi.ac.uk/chembl/target/results/keyword,BE0002437
KEGG,http://www.kegg.jp/dbget-bin/www_bget?dr:D05283,BE0002437
UniProt,http://www.uniprot.org/uniprot/Q16790,BE0002437
ChEMBL,https://www.ebi.ac.uk/chembl/target/results/keyword,BE0001007
UniProt,http://www.uniprot.org/uniprot/Q03181,BE0001007
UniProt,http://www.uniprot.org/uniprot/P00918,BE0000322
ChEMBL,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL233406,BE0000322
UniProt,http://www.uniprot.org/uniprot/P00915,BE0000267
ChEMBL,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL233406,BE0000267
KEGG,http://www.kegg.jp/dbget-bin/www_bget?cpd:C13199,BE0000267
The Pharmacokinetics And Pharmacodynamics Of Iron Preparations,http://www.mdpi.com/1999-4923/3/1/12/htm,BE0000085
The Pharmacokinetics And Pharmacodynamics Of Iron Preparations,http://www.mdpi.com/1999-4923/3/1/12/htm,BE0000130
The Pharmacokinetics And Pharmacodynamics Of Iron Preparations,http://www.mdpi.com/1999-4923/3/1/12/htm,BE0000629
Human foreskin fibroblast produces interleukin-6 to support derivation and self-renewal of mouse embryonic stem cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3580467/,BE0000918
Pre-Clinical Demo Orcel,https://www.fda.gov/ohrms/dockets/ac/01/briefing/3771b1_01.pdf,BE0000029
Pre-Clinical Demo Orcel,https://www.fda.gov/ohrms/dockets/ac/01/briefing/3771b1_01.pdf,BE0000565
Pre-Clinical Demo Orcel,https://www.fda.gov/ohrms/dockets/ac/01/briefing/3771b1_01.pdf,BE0001861
Pre-Clinical Demo Orcel,https://www.fda.gov/ohrms/dockets/ac/01/briefing/3771b1_01.pdf,BE0000689
