text,parent_key
antagonist,BE0000075
inhibitor,BE0000390
cleavage,BE0004834
cleavage,BE0004835
cleavage,BE0004836
activator,BE0000211
cleavage,BE0000928
antibody,BE0000083
other/unknown,BE0004806
other/unknown,BE0000568
other/unknown,BE0004822
binder,BE0000379
inhibitor,BE0002143
binder,BE0001399
inhibitor,BE0000719
agonist,BE0000165
agonist,BE0000387
antibody,BE0000516
binder,BE0000387
inhibitor,BE0000598
antagonist,BE0003573
stimulator,BE0000793
other/unknown,BE0000394
activator,BE0000216
ligand,BE0001021
ligand,BE0000333
cofactor,BE0000016
ligand,BE0004830
binder,BE0003528
binder,BE0000385
binder,BE0000661
antagonist,BE0000203
agonist,BE0000844
binder,BE0000751
antibody,BE0000590
antibody,BE0000658
antibody,BE0000651
other/unknown,BE0000107
cofactor,BE0000102
cofactor,BE0000378
cofactor,BE0000323
cofactor,BE0000392
cofactor,BE0000331
cofactor,BE0000151
activator,BE0000529
cofactor,BE0000424
cofactor,BE0000404
cofactor,BE0000727
inhibitor,BE0000253
cofactor,BE0000181
cofactor,BE0000778
cofactor,BE0000692
cofactor,BE0000273
cofactor,BE0000482
cofactor,BE0000007
cofactor,BE0000660
cofactor,BE0000079
cofactor,BE0000002
cofactor,BE0000448
cofactor,BE0000164
cofactor,BE0000518
cofactor,BE0000618
cofactor,BE0000667
cofactor,BE0000603
cofactor,BE0000409
cofactor,BE0000316
cofactor,BE0000278
cofactor,BE0000441
cofactor,BE0000791
cofactor,BE0000517
cofactor,BE0000721
cofactor,BE0002149
cofactor,BE0000822
cofactor,BE0000383
cofactor,BE0002150
cofactor,BE0000916
cofactor,BE0002151
cofactor,BE0002152
cofactor,BE0002153
cofactor,BE0002154
cofactor,BE0002155
cofactor,BE0002156
cofactor,BE0002157
cofactor,BE0002158
cofactor,BE0002159
cofactor,BE0002160
cofactor,BE0002161
cofactor,BE0002162
cofactor,BE0002163
cofactor,BE0004605
cofactor,BE0004612
cofactor,BE0002164
cofactor,BE0002165
cofactor,BE0000292
cofactor,BE0000898
cofactor,BE0002166
cofactor,BE0002167
cofactor,BE0002168
cofactor,BE0002169
cofactor,BE0002170
cofactor,BE0000388
cofactor,BE0002171
cofactor,BE0002172
cofactor,BE0002173
cofactor,BE0002174
cofactor,BE0000734
cofactor,BE0000777
cofactor,BE0000763
cofactor,BE0000320
cofactor,BE0002175
cofactor,BE0002176
cofactor,BE0000617
cofactor,BE0000268
cofactor,BE0000010
cofactor,BE0000933
cofactor,BE0000734
cofactor,BE0000822
cofactor,BE0001240
cofactor,BE0000331
cofactor,BE0000292
cofactor,BE0002176
cofactor,BE0002154
cofactor,BE0002177
cofactor,BE0000372
cofactor,BE0000101
cofactor,BE0000304
activator,BE0000323
cofactor,BE0000407
cofactor,BE0002089
inhibitor,BE0000253
binder,BE0000614
product of,BE0000494
product of,BE0000426
product of,BE0000615
product of,BE0002179
product of,BE0002180
product of,BE0002181
product of,BE0002186
activator,BE0000087
ligand,BE0000964
ligand,BE0000566
binder,BE0004796
product of,BE0000404
antagonist,BE0000874
product of,BE0000374
product of,BE0002240
activator,BE0000958
component of,BE0004796
product of,BE0001277
product of,BE0000487
activator,BE0000007
activator,BE0000254
product of,BE0001473
product of,BE0001287
product of,BE0000746
product of,BE0000350
activator,BE0000677
activator,BE0000774
product of,BE0000269
product of,BE0000639
antagonist,BE0002431
inhibitory allosteric modulator,BE0002431
product of,BE0003540
ligand,BE0000888
ligand,BE0002246
agonist,BE0001777
product of,BE0000763
product of,BE0000734
product of,BE0001534
product of,BE0000845
product of,BE0002249
binder,BE0000614
antagonist,BE0000779
inhibitor,BE0000152
ligand,BE0000370
other,BE0003327
product of,BE0000595
activator,BE0000391
cofactor,BE0001135
cofactor,BE0002286
cofactor,BE0002289
cofactor,BE0000816
cofactor,BE0000817
cofactor,BE0000820
cofactor,BE0000821
antagonist,BE0000760
agonist,BE0000779
ligand,BE0000714
ligand,BE0000171
ligand,BE0000082
ligand,BE0000410
product of,BE0000567
inhibitor,BE0002311
inhibitor,BE0001343
inhibitor,BE0000228
ligand,BE0000157
binder,BE0003530
agonist,BE0000779
inhibitor,BE0000017
binder,BE0000655
binder,BE0000196
binder,BE0000503
binder,BE0000271
binder,BE0000652
inhibitor,BE0000262
inhibitor,BE0000017
agonist,BE0000215
agonist,BE0001007
agonist,BE0000888
inducer,BE0000996
inducer,BE0001093
agonist,BE0000688
inhibitor,BE0000986
inducer,BE0001023
inhibitor,BE0000253
ligand,BE0000042
inducer,BE0001023
agonist,BE0000395
agonist,BE0000779
cofactor,BE0000403
cofactor,BE0000713
cofactor,BE0002329
activator,BE0000048
activator,BE0000333
activator,BE0000364
activator,BE0000216
activator,BE0000380
activator,BE0000943
activator,BE0000547
agonist,BE0000724
inhibitor,BE0000435
inhibitor,BE0000014
cofactor,BE0001195
binder,BE0002332
binder,BE0001014
inhibitor,BE0000574
inhibitor,BE0000749
antagonist,BE0000062
inhibitor,BE0000221
inhibitor,BE0000248
agonist,BE0000794
agonist,BE0000217
agonist,BE0002340
inhibitor,BE0000118
negative modulator,BE0000647
agonist,BE0000867
agonist,BE0001044
stimulator,BE0000486
agonist,BE0004888
agonist,BE0004872
binder,BE0000756
inhibitor,BE0002196
binder,BE0000749
inhibitor,BE0004909
agonist,BE0001158
agonist,BE0000849
agonist,BE0002341
agonist,BE0000850
agonist,BE0000738
agonist,BE0003585
agonist,BE0003586
agonist,BE0003587
agonist,BE0002343
agonist,BE0000411
agonist,BE0003588
agonist,BE0003584
inhibitor,BE0002090
inhibitor,BE0000519
agonist,BE0000045
agonist,BE0000092
positive allosteric modulator,BE0004797
other,BE0000736
antagonist,BE0000172
inhibitor,BE0002348
inhibitor,BE0002347
positive allosteric modulator,BE0004797
inhibitor,BE0002151
inhibitor,BE0000486
inhibitor,BE0000749
inhibitor,BE0000647
antagonist,BE0002198
antagonist,BE0002196
inhibitor,BE0000197
agonist,BE0000770
inhibitor,BE0000486
inhibitor,BE0000749
antagonist,BE0000533
agonist,BE0000632
agonist,BE0000420
antagonist,BE0000641
antagonist,BE0003438
antagonist,BE0000045
antagonist,BE0000092
inhibitor,BE0002350
incorporation into and destabilization,BE0004796
inducer,BE0004499
inducer,BE0000458
antagonist,BE0000172
antagonist,BE0000694
inhibitor,BE0000233
agonist,BE0000215
inhibitor,BE0000996
antagonist,BE0000240
inhibitor,BE0001204
inverse agonist,BE0002088
inverse agonist,BE0003722
inhibitor,BE0000584
other,BE0002705
inhibitor,BE0000914
inhibitor,BE0003200
inhibitor,BE0004800
agonist,BE0003521
inhibitor,BE0000090
binder,BE0000530
cofactor,BE0000734
cofactor,BE0000777
other,BE0000763
other/unknown,BE0000320
other,BE0000238
other,BE0000340
other,BE0000936
other,BE0000456
other/unknown,BE0002175
antagonist,BE0000013
multitarget,BE0000013
antagonist,BE0000924
multitarget,BE0000924
inhibitor,BE0000487
inhibitor,BE0004922
inhibitor,BE0002385
inhibitor,BE0002406
inhibitor,BE0002379
inhibitor,BE0002407
inhibitor,BE0004914
inhibitor,BE0004874
agonist,BE0000411
agonist,BE0003438
agonist,BE0000092
agonist,BE0000560
agonist,BE0000045
inhibitor,BE0000182
inhibitor,BE0003556
inhibitor,BE0003557
inhibitor,BE0000090
inhibitor,BE0000210
inhibitor,BE0001131
inhibitor,BE0000330
inhibitor,BE0000563
inhibitor,BE0000118
inhibitor,BE0004674
inhibitor,BE0004800
inhibitor,BE0002465
inhibitor,BE0002464
antagonist,BE0000110
antagonist,BE0000092
agonist,BE0000144
agonist,BE0000206
agonist,BE0000707
agonist,BE0000078
agonist,BE0000663
other/unknown,BE0000412
inhibitor,BE0000262
agonist,BE0000501
agonist,BE0000575
agonist,BE0000715
inhibitor,BE0000270
inhibitor,BE0000349
inhibitor,BE0000502
inhibitor,BE0000749
binder,BE0000442
binder,BE0000501
binder,BE0000092
antagonist,BE0000533
agonist,BE0000659
agonist,BE0000797
agonist,BE0000460
agonist,BE0000291
agonist,BE0000476
agonist,BE0000393
agonist,BE0000650
agonist,BE0004864
inhibitor,BE0000644
antagonist,BE0004872
inhibitor,BE0000429
inhibitor,BE0000366
inhibitor,BE0000742
antagonist,BE0000092
inhibitor,BE0000664
agonist,BE0000172
agonist,BE0000694
inhibitor,BE0000708
inhibitor,BE0000644
inducer,BE0000207
agonist,BE0000794
inhibitor,BE0004854
partial agonist,BE0000486
inhibitor,BE0000574
other/unknown,BE0000516
other,BE0002366
positive allosteric modulator,BE0004797
agonist,BE0004857
inhibitor,BE0000415
inducer,BE0000781
inhibitor,BE0000218
antagonist,BE0000640
other/unknown,BE0000484
inducer,BE0000576
inhibitor,BE0000356
potentiator,BE0000795
potentiator,BE0000381
potentiator,BE0000523
potentiator,BE0000478
potentiator,BE0000471
potentiator,BE0000764
potentiator,BE0002344
potentiator,BE0002346
potentiator,BE0002345
potentiator,BE0003593
potentiator,BE0003592
potentiator,BE0003594
potentiator,BE0003599
potentiator,BE0003595
potentiator,BE0003596
potentiator,BE0000129
potentiator,BE0003598
potentiator,BE0003619
potentiator,BE0003597
other,BE0000736
positive allosteric modulator,BE0004797
inhibitor,BE0000502
inhibitor,BE0000267
inhibitor,BE0000322
inhibitor,BE0000535
inhibitor,BE0000262
inhibitor,BE0004655
inhibitor,BE0000248
unknown,BE0003768
unknown,BE0000054
inhibitor,BE0000486
inhibitor,BE0000436
cross-linking/alkylation,BE0004796
positive allosteric modulator,BE0004797
antagonist,BE0000849
antagonist,BE0002341
antagonist,BE0000829
antagonist,BE0000826
inhibitor,BE0004136
inhibitor,BE0000233
inhibitor,BE0004668
partial agonist,BE0000956
agonist,BE0000794
potentiator,BE0000795
potentiator,BE0000381
potentiator,BE0000523
potentiator,BE0000478
potentiator,BE0000471
potentiator,BE0000764
antagonist,BE0000849
antagonist,BE0002341
antagonist,BE0000829
antagonist,BE0000826
positive allosteric modulator,BE0004797
inhibitor,BE0000325
inhibitor,BE0002450
inhibitor,BE0003613
other/unknown,BE0004796
inhibitor,BE0000546
inhibitor,BE0003614
inhibitor,BE0003615
inhibitor,BE0003617
inhibitor,BE0003616
inducer,BE0000250
inhibitor,BE0000197
inhibitor,BE0001143
inhibitor,BE0000262
inhibitor,BE0000017
inhibitor,BE0000248
agonist,BE0000215
inhibitor,BE0004655
inhibitor,BE0001154
antagonist,BE0000092
inhibitor,BE0000647
antagonist,BE0000442
antagonist,BE0000756
antagonist,BE0000451
antagonist,BE0000020
antagonist,BE0000145
antagonist,BE0000581
antagonist,BE0000389
agonist,BE0000291
antagonist,BE0000797
antagonist,BE0000659
antagonist,BE0000476
antagonist,BE0000533
antagonist,BE0000311
antagonist,BE0000945
antagonist,BE0000650
antagonist,BE0000442
antagonist,BE0000501
antagonist,BE0000575
antagonist,BE0000289
antagonist,BE0000572
antagonist,BE0000342
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000405
antagonist,BE0000247
antagonist,BE0000393
antagonist,BE0000533
antagonist,BE0000451
agonist,BE0000291
antagonist,BE0000650
binder,BE0000797
binder,BE0000460
binder,BE0000476
agonist,BE0000756
agonist,BE0000393
agonist,BE0000581
agonist,BE0000451
antagonist,BE0000572
agonist,BE0000659
agonist,BE0000389
antagonist,BE0000289
agonist,BE0000291
antagonist,BE0000342
agonist,BE0000145
agonist,BE0000020
agonist,BE0000797
agonist,BE0000533
antagonist,BE0000650
binder,BE0000501
binder,BE0000575
binder,BE0000715
binder,BE0000172
binder,BE0000694
agonist,BE0004889
agonist,BE0004916
agonist,BE0004915
other,BE0004796
unknown,BE0000458
inhibitor,BE0002087
inhibitor,BE0002086
antagonist,BE0000233
inhibitor,BE0000197
inhibitor,BE0000141
agonist,BE0000794
inhibitor,BE0000127
inhibitor,BE0000019
inhibitor,BE0004799
agonist,BE0000123
agonist,BE0002088
agonist,BE0000792
antagonist,BE0000132
inhibitor,BE0000127
inhibitor,BE0000019
antagonist,BE0000233
inhibitor,BE0000233
inhibitor,BE0000415
activator,BE0000956
partial agonist,BE0003848
binder,BE0004815
inhibitor,BE0000803
inhibitor,BE0000733
inhibitor,BE0000806
inhibitor,BE0000436
other/unknown,BE0004796
inhibitor,BE0000648
other/unknown,BE0004810
inhibitor,BE0000803
antagonist,BE0000172
antagonist,BE0000694
inhibitor,BE0000713
inhibitor,BE0001184
inhibitor,BE0001185
inhibitor,BE0000576
inhibitor,BE0002393
agonist,BE0000581
agonist,BE0000756
agonist,BE0000389
agonist,BE0000291
agonist,BE0000659
agonist,BE0000393
agonist,BE0000020
agonist,BE0000145
agonist,BE0000797
agonist,BE0000451
agonist,BE0000533
agonist,BE0000289
agonist,BE0000572
agonist,BE0000342
agonist,BE0000123
inhibitor,BE0000430
inhibitor,BE0000691
inhibitor,BE0002354
inhibitor,BE0000864
inhibitor,BE0002396
inhibitor,BE0002359
inhibitor,BE0002355
agonist,BE0000112
agonist,BE0000795
inhibitor,BE0000141
antagonist,BE0000346
inhibitor,BE0000322
inhibitor,BE0000535
positive allosteric modulator,BE0004797
inhibitor,BE0000267
inhibitor,BE0003625
inhibitor,BE0003577
inhibitor,BE0000588
inhibitor,BE0000488
inhibitor,BE0002393
inhibitor,BE0002063
inhibitor,BE0003685
antagonist,BE0000062
intercalation,BE0004796
inhibitor,BE0000742
inhibitor,BE0000090
antagonist,BE0000013
antagonist,BE0000924
antagonist,BE0000241
inhibitor,BE0000487
inhibitor,BE0000182
inhibitor,BE0001133
inhibitor,BE0000436
activator,BE0002366
inhibitor,BE0000048
agonist,BE0000687
agonist,BE0000315
inhibitor,BE0000197
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
inhibitor,BE0003603
inhibitor,BE0003604
inhibitor,BE0000090
inhibitor,BE0000177
inhibitor,BE0001143
inhibitor,BE0000197
antagonist,BE0000767
inhibitor,BE0000776
antagonist,BE0004801
antagonist,BE0000442
inhibitor,BE0000837
inhibitor,BE0002639
inhibitor,BE0000876
inhibitor,BE0001176
inhibitor,BE0000749
inhibitor,BE0000486
inhibitor,BE0000647
agonist,BE0000123
agonist,BE0000610
agonist,BE0000794
agonist,BE0000422
binder,BE0000647
blocker,BE0004956
inhibitor,BE0000199
cleavage,BE0004796
inhibitor,BE0000167
cross-linking/alkylation,BE0004796
agonist,BE0000795
agonist,BE0000572
positive allosteric modulator,BE0004797
inhibitor,BE0000324
antagonist,BE0000700
agonist,BE0000557
agonist,BE0000123
agonist,BE0000770
agonist,BE0000632
agonist,BE0000420
inhibitor,BE0000177
inhibitor,BE0000177
other/unknown,BE0000064
antagonist,BE0000501
antagonist,BE0000715
antagonist,BE0000575
inhibitor,BE0000308
inducer,BE0000514
inhibitor,BE0004136
inhibitor,BE0000576
inhibitor,BE0000211
inhibitor,BE0000103
inhibitor,BE0003579
inhibitor,BE0000001
inhibitor,BE0002393
inhibitor,BE0000744
inhibitor,BE0000588
inhibitor,BE0000488
inhibitor,BE0003685
agonist,BE0000557
agonist,BE0000123
antagonist,BE0004796
cross-linking/alkylation,BE0004796
potentiator,BE0000795
potentiator,BE0000381
potentiator,BE0000523
potentiator,BE0000478
potentiator,BE0000471
potentiator,BE0000764
antagonist,BE0000849
antagonist,BE0002341
antagonist,BE0000829
antagonist,BE0000826
positive allosteric modulator,BE0004797
agonist,BE0000412
agonist,BE0000078
agonist,BE0000707
activator,BE0000430
activator,BE0000303
inhibitor,BE0000090
activator,BE0000691
activator,BE0000679
inhibitor,BE0000154
inhibitor,BE0000680
inhibitor,BE0000462
inhibitor,BE0000699
inhibitor,BE0000708
inhibitor,BE0000026
inhibitor,BE0000502
inhibitor,BE0000267
inhibitor,BE0000322
inhibitor,BE0000535
inhibitor,BE0003629
inhibitor,BE0003625
potentiator,BE0000795
potentiator,BE0000381
potentiator,BE0000523
potentiator,BE0000478
potentiator,BE0000471
potentiator,BE0000764
antagonist,BE0000849
antagonist,BE0002341
antagonist,BE0000829
antagonist,BE0000826
positive allosteric modulator,BE0004797
antagonist,BE0004956
activator,BE0000956
inhibitor,BE0000881
inhibitor,BE0000253
inhibitor,BE0000573
inhibitor,BE0000162
inhibitor,BE0000152
inhibitor,BE0004901
inhibitor,BE0002366
inhibitor,BE0004846
agonist,BE0000797
agonist,BE0000659
agonist,BE0000460
agonist,BE0000291
inhibitor,BE0000262
inhibitor,BE0000017
inhibitor,BE0004892
inhibitor,BE0002194
antagonist,BE0000767
partial agonist,BE0000770
partial agonist,BE0000632
agonist,BE0000420
inhibitor,BE0004643
inhibitor,BE0003624
inhibitor,BE0004644
inhibitor,BE0004335
agonist,BE0000659
agonist,BE0000797
agonist,BE0000289
agonist,BE0000393
inhibitor,BE0000486
inhibitor,BE0000749
antagonist,BE0000451
inhibitor,BE0000291
agonist,BE0000420
agonist,BE0000632
agonist,BE0001039
agonist,BE0003605
antagonist,BE0000501
antagonist,BE0000715
antagonist,BE0000289
antagonist,BE0000442
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000405
antagonist,BE0000247
inhibitor,BE0000897
inhibitor,BE0000781
inhibitor,BE0003603
inhibitor,BE0003604
blocker,BE0000112
binder,BE0000146
agonist,BE0000156
binder,BE0000533
antagonist,BE0000575
antagonist,BE0000650
binder,BE0000659
binder,BE0000770
binder,BE0000797
antagonist,BE0000945
inhibitor,BE0002398
binder,BE0004872
inhibitor,BE0002089
agonist,BE0000794
agonist,BE0000556
agonist,BE0000770
partial agonist,BE0000420
agonist,BE0000632
inhibitor,BE0000017
inhibitor,BE0000262
inhibitor,BE0001640
inhibitor,BE0003560
activator,BE0000215
inhibitor,BE0000962
other/unknown,BE0003561
agonist,BE0000071
inhibitor,BE0000592
inhibitor,BE0000591
inhibitor,BE0000122
inhibitor,BE0000034
inducer,BE0000254
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
agonist,BE0000770
antagonist,BE0000641
antagonist,BE0000411
agonist,BE0000420
antagonist,BE0000311
antagonist,BE0000451
antagonist,BE0000756
agonist,BE0000756
antagonist,BE0000020
antagonist,BE0000145
antagonist,BE0000581
antagonist,BE0000389
antagonist,BE0000291
antagonist,BE0000797
antagonist,BE0000659
antagonist,BE0000476
antagonist,BE0000533
antagonist,BE0000311
antagonist,BE0000945
antagonist,BE0000650
antagonist,BE0000442
antagonist,BE0000501
antagonist,BE0000575
antagonist,BE0000289
antagonist,BE0000572
antagonist,BE0000342
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000405
antagonist,BE0000247
antagonist,BE0000393
antagonist,BE0004688
antagonist,BE0004889
antagonist,BE0000112
antagonist,BE0000146
inhibitor,BE0004797
inhibitor,BE0004872
inhibitor,BE0004915
inhibitor,BE0004916
antagonist,BE0000172
inhibitor,BE0000694
inhibitor,BE0000768
inhibitor,BE0000298
inhibitor,BE0000056
inhibitor,BE0000805
potentiator,BE0002386
potentiator,BE0000695
inhibitor,BE0000349
agonist,BE0003721
inhibitor,BE0004848
antagonist,BE0000092
antagonist,BE0000405
antagonist,BE0000247
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000442
antagonist,BE0000442
inhibitor,BE0000090
antagonist,BE0000045
binder,BE0000092
binder,BE0000247
binder,BE0000405
binder,BE0000560
inhibitor,BE0000679
inhibitor,BE0000486
inhibitor,BE0000749
antagonist,BE0000501
antagonist,BE0000575
antagonist,BE0000715
inhibitor,BE0000090
inhibitor,BE0000483
inhibitor,BE0000455
positive allosteric modulator,BE0004797
inducer,BE0000644
inducer,BE0000017
agonist,BE0000557
agonist,BE0000794
intercalation,BE0004796
antagonist,BE0000020
antagonist,BE0000442
antagonist,BE0000092
inhibitor,BE0000790
potentiator,BE0001444
inhibitor,BE0002090
inhibitor,BE0003537
antagonist,BE0004805
antagonist,BE0000130
antagonist,BE0000924
inhibitor,BE0002360
cofactor,BE0000753
cofactor,BE0000263
cofactor,BE0000614
cofactor,BE0000121
antagonist,BE0000143
inhibitor,BE0000143
inhibitor,BE0004669
antagonist,BE0000756
antagonist,BE0000451
antagonist,BE0000020
antagonist,BE0000581
antagonist,BE0000389
antagonist,BE0000291
antagonist,BE0000797
antagonist,BE0000659
antagonist,BE0000476
antagonist,BE0000533
antagonist,BE0000311
antagonist,BE0000945
antagonist,BE0000650
antagonist,BE0000442
antagonist,BE0000146
antagonist,BE0000501
antagonist,BE0000575
antagonist,BE0000289
antagonist,BE0000572
antagonist,BE0000342
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000405
antagonist,BE0000247
unknown,BE0000666
inhibitor,BE0004791
agonist,BE0001015
inducer,BE0000953
antagonist,BE0000538
antagonist,BE0002091
antagonist,BE0002092
inhibitor,BE0000366
inhibitor,BE0000429
antagonist,BE0000442
antagonist,BE0000092
binder,BE0000557
inhibitor,BE0000539
other,BE0000123
agonist,BE0000132
agonist,BE0000501
agonist,BE0000575
agonist,BE0000715
agonist,BE0000289
agonist,BE0000572
agonist,BE0000342
agonist,BE0000172
agonist,BE0000694
agonist,BE0001012
inhibitor,BE0000753
binder,BE0000118
binder,BE0004674
inhibitor,BE0000343
antagonist,BE0000451
antagonist,BE0000311
antagonist,BE0000289
antagonist,BE0000533
agonist,BE0000632
antagonist,BE0000442
binder,BE0000342
inhibitor,BE0000650
binding,BE0000650
binder,BE0004863
inhibitor,BE0000756
binder,BE0000756
inhibitor,BE0000581
inhibitor,BE0000486
binder,BE0000486
binder,BE0000749
binder,BE0000647
binder,BE0000393
inhibitor,BE0004889
binder,BE0004889
antagonist,BE0000968
binder,BE0000501
binder,BE0000172
binder,BE0000694
agonist,BE0000795
agonist,BE0000381
agonist,BE0000523
agonist,BE0000478
agonist,BE0000471
agonist,BE0000764
positive allosteric modulator,BE0004797
antagonist,BE0000756
antagonist,BE0000020
antagonist,BE0000389
antagonist,BE0000172
antagonist,BE0000694
agonist,BE0000475
agonist,BE0001007
agonist,BE0000110
binder,BE0004809
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000045
antagonist,BE0000405
antagonist,BE0000247
antagonist,BE0000311
agonist,BE0000557
inhibitor,BE0000197
agonist,BE0003721
inhibitor,BE0000742
inhibitor,BE0000430
inhibitor,BE0000691
inhibitor,BE0002354
inhibitor,BE0002359
inhibitor,BE0002355
inhibitor,BE0002226
inhibitor,BE0003563
inhibitor,BE0003564
inhibitor,BE0000267
inhibitor,BE0000973
inhibitor,BE0000426
inhibitor,BE0002180
antagonist,BE0000045
antagonist,BE0000092
antagonist,BE0000560
inhibitor,BE0000497
inhibitor,BE0000190
inhibitor,BE0000024
inhibitor,BE0000495
intercalation,BE0004796
inhibitor,BE0000742
antagonist,BE0000092
antagonist,BE0000560
antagonist,BE0000405
antagonist,BE0000045
inhibitor,BE0000507
antagonist,BE0000756
antagonist,BE0000581
inhibitor,BE0000322
inhibitor,BE0003625
antagonist,BE0000092
antagonist,BE0000641
antagonist,BE0000560
inhibitor,BE0000430
inhibitor,BE0002359
inhibitor,BE0002357
inhibitor,BE0002355
inhibitor,BE0000303
inhibitor,BE0002354
inhibitor,BE0002358
inhibitor,BE0002356
antagonist,BE0000668
agonist,BE0003721
agonist,BE0000794
agonist,BE0000557
agonist,BE0000123
antagonist,BE0000668
inhibitor,BE0000344
activator,BE0000632
partial agonist,BE0000794
partial agonist,BE0000020
agonist,BE0000172
agonist,BE0000694
inhibitor,BE0000634
inhibitor,BE0000036
antagonist,BE0000023
antagonist,BE0000369
antagonist,BE0000147
antagonist,BE0000205
antagonist,BE0000453
inhibitor,BE0002131
inhibitor,BE0002411
inhibitor,BE0000029
inhibitor,BE0000776
inhibitor,BE0003570
antagonist,BE0004801
inhibitor,BE0000283
inhibitor,BE0000646
other/unknown,BE0004660
inhibitor,BE0000430
inhibitor,BE0000691
inhibitor,BE0002354
inhibitor,BE0002359
inhibitor,BE0002355
potentiator,BE0000795
agonist,BE0000381
agonist,BE0000523
agonist,BE0000471
agonist,BE0000736
positive allosteric modulator,BE0004797
inducer,BE0000402
positive allosteric modulator,BE0004797
antagonist,BE0000442
intercalation,BE0004796
potentiator,BE0000280
agonist,BE0000775
antagonist,BE0000756
antagonist,BE0000020
antagonist,BE0000451
antagonist,BE0000533
binder,BE0000291
binder,BE0000797
binder,BE0000659
binder,BE0000476
binder,BE0000311
binder,BE0004688
binder,BE0000945
binder,BE0000650
binder,BE0000501
binder,BE0000575
binder,BE0000289
binder,BE0000572
binder,BE0000342
binder,BE0000172
binder,BE0000092
binder,BE0000560
binder,BE0000045
binder,BE0000405
binder,BE0000247
binder,BE0004889
binder,BE0000581
binder,BE0000389
binder,BE0000145
binder,BE0000442
binder,BE0000112
binder,BE0000146
binder,BE0000749
binder,BE0000486
binder,BE0000647
antagonist,BE0000756
antagonist,BE0000389
antagonist,BE0000581
other/unknown,BE0000451
antagonist,BE0000156
inhibitor,BE0000804
agonist,BE0000092
agonist,BE0000560
agonist,BE0000738
agonist,BE0000215
inhibitor,BE0000996
agonist,BE0000581
agonist,BE0000756
agonist,BE0000389
unknown,BE0000572
unknown,BE0000291
unknown,BE0000659
partial agonist,BE0000289
unknown,BE0000797
unknown,BE0000451
unknown,BE0000393
unknown,BE0000533
unknown,BE0000342
unknown,BE0000020
unknown,BE0000145
inhibitor,BE0000644
inhibitor,BE0004644
inhibitor,BE0004335
inhibitor,BE0004643
inhibitor,BE0004290
inhibitor,BE0003624
antagonist,BE0000738
inhibitor,BE0003618
potentiator,BE0000795
potentiator,BE0000381
