title,url,parent_key
ChEMBL,https://www.ebi.ac.uk/chembl/target/results/keyword,BE0001004
ChEMBL,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL57053,BE0001004
KEGG,http://www.kegg.jp/dbget-bin/www_bget?cpd:C02124,BE0001004
UniProt,http://www.uniprot.org/uniprot/Q9NPD5,BE0003659
ChEMBL,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL57053,BE0003659
Individualized treatment for iron deficiency anemia in adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2582401/,BE0000085
Individualized treatment for iron deficiency anemia in adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2582401/,BE0000399
Differences in the Regulation of Iron Regulatory Protein-1 (IRP-1) by Extra- and Intracellular Oxidative Stress,http://www.jbc.org/content/272/15/9802.full.pdf,BE0002664
FDA Reports,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/EndocrinologicandMetabolicDrugsAdvisoryCommittee/UCM580460.pdf,BE0001004
FDA Reports,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/EndocrinologicandMetabolicDrugsAdvisoryCommittee/UCM580460.pdf,BE0003659
